City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,merizo village,13.2658,144.6691,29.99,85,6,8.93,GU,1682643479
365,scarborough,54.2797,-0.4044,7.18,89,100,4.47,GB,1682643960
366,kavaratti,10.5669,72.642,28.2,71,87,1.34,IN,1682643960
367,zheleznodorozhnyy,55.7503,38.0042,11.16,90,53,2.31,RU,1682643960
368,dunedin,-45.8742,170.5036,15.45,66,3,1.34,NZ,1682643490
369,ixtapa,20.7,-105.2,25.68,78,0,5.14,MX,1682643804
370,badiyah,22.45,58.8,25.03,58,0,0.88,OM,1682643961
371,diego de almagro,-26.3667,-70.05,17.43,53,0,0.45,CL,1682643508
372,ulsteinvik,62.3432,5.8487,2.64,82,12,2.68,NO,1682643383
373,cabedelo,-6.9811,-34.8339,27.37,84,76,2.58,BR,1682643236
374,nizhnevartovsk,60.9344,76.5531,6.01,100,100,3.13,RU,1682643962
375,lobujya,27.95,86.8167,-10.36,54,0,1.79,NP,1682643962
376,bubaque,11.2833,-15.8333,26.39,68,41,9.55,GW,1682643381
377,nizhneangarsk,55.7833,109.55,-2.43,77,64,1.09,RU,1682643962
378,zhangjiakou shi xuanhua qu,40.6103,115.0447,14.2,47,0,1.55,CN,1682643925
379,luderitz,-26.6481,15.1594,15.63,63,51,4.4,NA,1682643419
380,alvorada,-12.48,-49.1247,24.1,69,0,0.95,BR,1682643709
381,kudahuvadhoo,2.6708,72.8944,28.67,71,100,1.72,MV,1682643963
382,forde,61.4522,5.8572,2.0,83,6,0.89,NO,1682643964
383,zambezi,-13.5432,23.1047,13.78,67,70,2.36,ZM,1682643964
384,siocon,7.7061,122.1353,29.71,69,94,0.84,PH,1682643964
385,urzhar,47.093,81.6294,14.09,35,25,3.77,KZ,1682643964
386,kilindoni,-7.9139,39.6668,26.22,82,94,7.87,TZ,1682643965
387,tommot,58.9564,126.2925,3.18,74,87,0.99,RU,1682643965
388,debark',13.1561,37.8981,13.89,58,100,0.47,ET,1682643965
389,antonio enes,-16.2325,39.9086,25.82,66,100,4.16,MZ,1682643738
390,bardai,11.65,7.2333,25.3,57,100,4.52,NG,1682643414
391,muang phon-hong,18.4928,102.4172,27.95,68,38,1.04,LA,1682643966
392,ra's bayrut,33.9,35.4833,17.83,48,0,1.54,LB,1682643966
393,vadso,70.0744,29.7487,0.49,93,76,5.66,NO,1682643389
394,thunder bay,48.4001,-89.3168,7.99,66,75,7.72,CA,1682643435
395,sinabang,2.4803,96.3801,27.0,81,99,1.12,ID,1682643967
396,camabatela,-8.1881,15.375,16.72,93,37,1.0,AO,1682643967
397,gaspe,48.8334,-64.4819,1.95,100,20,0.0,CA,1682643459
398,zmeinogorsk,51.1567,82.195,10.85,66,100,3.06,RU,1682643968
399,al kharj,24.155,47.3346,23.32,36,7,3.31,SA,1682643968
400,spring creek,40.7266,-115.5859,20.83,32,63,6.54,US,1682643969
401,buta,2.7858,24.73,21.83,81,100,0.21,CD,1682643969
402,juneau,58.3019,-134.4197,5.0,95,100,10.8,US,1682643969
403,sechura,-5.5569,-80.8222,27.5,64,92,6.7,PE,1682643969
404,walvis bay,-22.9575,14.5053,15.05,68,8,4.37,NA,1682643459
405,igarka,67.4667,86.5833,-6.43,93,74,2.81,RU,1682643441
406,piti village,13.4626,144.6933,31.49,78,20,8.23,GU,1682643970
407,mitsamiouli,-11.3847,43.2844,27.34,76,37,2.96,KM,1682643971
408,seabra,-12.4186,-41.7703,22.76,58,100,1.83,BR,1682643690
409,sisimiut,66.9395,-53.6735,-2.79,79,15,4.7,GL,1682643433
410,el calafate,-50.3408,-72.2768,5.64,83,89,2.04,AR,1682643971
411,lethem,3.3803,-59.7968,25.4,79,67,2.96,GY,1682643972
412,sangueya,10.7,-14.3667,23.96,80,84,1.24,GN,1682643972
413,nouadhibou,20.931,-17.0347,18.99,88,1,8.23,MR,1682643484
414,chaparral,3.7232,-75.4832,20.55,92,49,2.44,CO,1682643973
415,trondheim,63.4305,10.3951,3.05,90,81,4.32,NO,1682643973
416,fallon,39.4735,-118.7774,26.93,14,40,3.6,US,1682643974
417,susuman,62.7833,148.1667,-2.72,80,78,1.6,RU,1682643394
418,soja,34.6667,133.75,19.27,58,0,1.03,JP,1682643974
419,yermakovskoye,53.2831,92.4003,6.98,88,100,2.41,RU,1682643974
420,dwarka,22.2394,68.9678,26.49,74,0,3.69,IN,1682643975
421,santa ana,33.7456,-117.8678,29.84,66,40,4.63,US,1682643335
422,maunabo,18.0072,-65.8993,27.91,91,70,2.05,PR,1682643975
423,taroa,8.7058,171.2275,27.68,80,100,7.62,MH,1682643975
424,sena madureira,-9.0656,-68.6569,25.39,79,61,0.96,BR,1682643976
425,rundu,-17.9333,19.7667,17.18,39,10,1.27,NA,1682643976
426,cifteler,39.3831,31.0392,4.14,94,100,5.89,TR,1682643976
427,laela,-8.5667,32.05,13.03,94,26,1.89,TZ,1682643976
428,dubbo,-32.25,148.6167,24.07,46,0,7.72,AU,1682643977
429,abbotsford,49.058,-122.2526,21.79,55,20,4.12,CA,1682643878
430,calvinia,-31.4707,19.776,9.87,95,0,0.6,ZA,1682643977
431,robore,-18.3333,-59.75,22.74,86,52,1.27,BO,1682643799
432,klyuchi,52.2667,79.1667,14.65,53,100,4.11,RU,1682643391
433,quellon,-43.1167,-73.6167,13.14,94,100,5.14,CL,1682643978
434,nan,18.8333,100.6667,23.01,94,0,0.0,TH,1682643979
435,xilin hot,43.9667,116.0333,5.77,17,47,3.91,CN,1682643480
436,smara,26.7384,-11.6719,22.62,48,22,3.57,EH,1682643979
437,bairnsdale,-37.8333,147.6167,25.03,52,34,0.45,AU,1682643980
438,tsiombe,-25.3,45.4833,20.97,84,4,4.81,MG,1682643458
439,akjoujt,19.6969,-14.4164,30.56,20,0,4.23,MR,1682643743
440,greenville,35.6127,-77.3663,17.01,93,0,2.57,US,1682643428
441,huanta,-12.9333,-74.25,13.44,75,26,2.97,PE,1682643980
442,puerto lleras,3.0223,-73.4044,22.09,97,38,1.31,CO,1682643981
443,san luis de la loma,17.2706,-100.8939,26.85,66,94,3.51,MX,1682643981
444,mazatlan,23.2167,-106.4167,25.98,81,0,5.14,MX,1682643829
445,kulhudhuffushi,6.6221,73.07,28.6,73,100,0.68,MV,1682643982
446,muynoq,43.7683,59.0214,17.21,48,78,4.07,UZ,1682643982
447,yuza,39.0,139.9167,15.03,53,0,2.7,JP,1682643982
448,kamenica,50.8333,12.9167,5.3,75,100,2.55,DE,1682643983
449,lautoka,-17.6167,177.4667,25.92,89,75,7.2,FJ,1682643983
450,happy valley-goose bay,53.3168,-60.3315,7.17,53,20,3.6,CA,1682643428
451,hammerfest,70.6634,23.6821,5.25,65,75,1.03,NO,1682643502
452,huadian,42.9633,126.7478,8.8,81,100,1.67,CN,1682643497
453,kruisfontein,-34.0033,24.7314,16.6,91,29,2.19,ZA,1682643393
454,nar'yan-mar,67.6713,53.087,-4.83,95,100,3.83,RU,1682643984
455,camaqua,-30.8511,-51.8122,15.9,76,3,1.3,BR,1682643776
456,vieira de leiria,39.8695,-8.9324,16.06,94,0,3.09,PT,1682643984
457,nizhnesortymskiy,62.4397,71.7603,-0.38,92,100,8.11,RU,1682643985
458,chita,52.0333,113.55,4.94,35,21,1.0,RU,1682643985
459,benjamin constant,-4.3831,-70.0311,25.07,97,96,0.59,BR,1682643985
460,lukolela,-1.0605,17.1821,21.93,93,46,0.52,CD,1682643985
461,point pedro,9.8167,80.2333,28.21,78,22,4.03,LK,1682643986
462,inda silase,14.1031,38.2829,19.46,56,87,0.94,ET,1682643986
463,buka,40.8108,69.1986,17.63,44,0,1.38,UZ,1682643986
464,beyneu,45.3167,55.2,18.92,49,0,3.03,KZ,1682643986
465,sakaiminato,35.55,133.2333,14.96,82,75,2.06,JP,1682643987
466,milas,37.3164,27.7839,9.64,76,0,3.6,TR,1682643987
467,ohara,35.25,140.3833,19.3,63,5,7.58,JP,1682643987
468,kisesa,-3.0833,34.15,17.11,81,95,2.24,TZ,1682643988
469,kisanga,-7.4362,37.7034,22.35,85,45,1.44,TZ,1682643988
470,port douglas,-16.4833,145.4667,26.81,62,13,6.18,AU,1682643988
471,wotho,10.1657,166.0102,27.18,82,60,8.98,MH,1682643988
472,samokov,42.3333,23.55,2.6,91,10,1.79,BG,1682643989
473,zyryanovsk,49.7386,84.2719,6.58,77,40,0.76,KZ,1682643989
474,mangrol,21.1167,70.1167,25.67,81,0,2.49,IN,1682643466
475,nueva gerona,21.8833,-82.8,27.14,66,67,4.36,CU,1682643990
476,zeya,53.75,127.2667,6.36,46,71,1.86,RU,1682643464
477,palangkaraya,-2.2,113.8333,27.35,87,69,0.72,ID,1682643990
478,fortuna,40.5982,-124.1573,19.96,70,9,0.45,US,1682643990
479,yermentau,51.6214,73.1069,13.08,49,73,3.78,KZ,1682643991
480,alta,69.9689,23.2717,2.88,64,100,0.0,NO,1682643991
481,raduzhny,62.0961,77.475,1.5,100,100,3.31,RU,1682643991
482,middelburg,-25.7751,29.4648,16.43,70,38,2.55,ZA,1682643707
483,quelimane,-17.8786,36.8883,22.97,88,40,0.0,MZ,1682643992
484,yicheng,31.3705,119.8703,20.23,69,96,2.92,CN,1682643992
485,shalqar,47.8333,59.6,17.98,41,100,1.93,KZ,1682643992
486,chengdu,30.6667,104.0667,16.94,88,40,1.0,CN,1682643975
487,goundam,16.4145,-3.6708,27.46,11,1,3.73,ML,1682643993
488,malvan,16.0667,73.4667,26.14,72,0,2.21,IN,1682643993
489,forked river,39.8398,-74.1901,12.21,74,100,1.34,US,1682643993
490,victorica,-36.2151,-65.4359,19.82,45,0,4.54,AR,1682643993
491,pamplona,42.8169,-1.6432,14.99,80,0,1.03,ES,1682643994
492,nova xavantina,-14.6667,-52.35,22.75,88,13,0.79,BR,1682643994
493,palikir - national government center,6.9248,158.1611,27.47,89,100,4.12,FM,1682643412
494,grajau,-5.8194,-46.1386,23.28,96,100,1.37,BR,1682643994
495,jieshi,22.8134,115.8257,22.11,82,100,4.56,CN,1682643995
496,ripky,51.801,31.0838,6.17,91,94,4.03,UA,1682643995
497,broome,42.2506,-75.833,10.2,76,96,0.89,US,1682643995
498,swakopmund,-22.6833,14.5333,14.99,89,16,1.34,NA,1682643996
499,port hedland,-20.3167,118.5667,29.03,34,100,4.63,AU,1682643996
500,caluula,11.9661,50.7569,28.87,64,100,1.2,SO,1682643996
501,hotan,37.0997,79.9269,13.1,46,100,1.81,CN,1682643997
502,tanaina,61.6269,-149.4281,9.45,48,100,3.09,US,1682643997
503,popondetta,-8.7537,148.2534,31.68,58,100,1.98,PG,1682643436
504,belo oriente,-19.22,-42.4836,19.86,76,4,0.99,BR,1682643753
505,arawa,-6.2132,155.5367,31.01,67,36,1.99,PG,1682643998
506,gebeit,21.0667,36.3167,22.38,19,0,1.77,SD,1682643998
507,qulsary,46.9531,54.0198,17.62,59,0,2.76,KZ,1682643998
508,geraldton,-28.7667,114.6,16.23,63,0,6.17,AU,1682643999
509,fomboni,-12.28,43.7425,27.77,77,99,4.66,KM,1682643999
510,gilgit,35.9221,74.3087,11.7,62,30,0.41,PK,1682644000
511,mantua,45.1667,10.7833,11.58,80,48,0.89,IT,1682644000
512,berdigestyakh,62.0989,126.6992,0.71,100,93,2.46,RU,1682643488
513,valea moldovei,47.4667,26.0333,6.57,78,11,2.76,RO,1682644000
514,belokany,41.7258,46.4083,13.05,59,21,1.53,AZ,1682644000
515,saint-yrieix-la-perche,45.516,1.2057,14.42,96,91,1.02,FR,1682644001
516,richards bay,-28.783,32.0377,23.38,82,100,8.22,ZA,1682643435
517,sosnovyy bor,59.9,29.1167,2.48,84,91,4.05,RU,1682644001
518,bandon,51.7469,-8.7425,10.77,97,94,1.75,IE,1682644001
519,san buenaventura,27.0833,-101.5333,29.15,30,0,4.05,MX,1682644002
520,idfu,24.9803,32.8747,24.82,20,0,3.05,EG,1682644002
521,yanam,16.7333,82.2167,26.3,84,0,0.72,IN,1682644002
522,estevan,49.1334,-102.9842,9.19,57,54,6.44,CA,1682644002
523,fuman,37.2273,49.3142,16.52,82,90,0.54,IR,1682644003
524,santa cruz,-17.8,-63.1667,21.7,88,20,2.06,BO,1682644003
525,almora,29.6167,79.6667,12.27,68,100,1.27,IN,1682644003
526,xam nua,20.4197,104.0439,25.72,56,1,0.42,LA,1682644003
527,castro del rio,37.6912,-4.4806,19.12,26,100,0.17,ES,1682644004
528,suva,-18.1416,178.4415,29.71,70,40,3.09,FJ,1682644004
529,san fernando,15.0286,120.6898,29.85,57,88,3.92,PH,1682643716
530,nabire,-3.3667,135.4833,29.37,73,12,0.77,ID,1682644005
531,akureyri,65.6835,-18.0878,-2.97,73,8,1.55,IS,1682644005
532,tsiroanomandidy,-18.7667,46.0333,17.21,91,7,1.43,MG,1682644005
533,awjilah,29.1081,21.2869,17.69,37,0,5.35,LY,1682644006
534,axim,4.8699,-2.2405,25.77,86,100,3.11,GH,1682644006
535,shenjiamen,29.9576,122.298,17.36,92,49,4.36,CN,1682644006
536,qamdo,31.1667,97.2333,2.12,44,100,1.91,CN,1682643415
537,sao joao da barra,-21.6403,-41.0511,23.05,91,8,2.93,BR,1682643478
538,palmeira das missoes,-27.8994,-53.3136,13.89,83,0,2.62,BR,1682644007
539,pisco,-13.7,-76.2167,22.03,83,0,5.14,PE,1682643912
540,smithers,54.7804,-127.1743,10.61,59,100,2.86,CA,1682644008
541,lichinga,-13.3128,35.2406,16.05,94,75,7.2,MZ,1682644008
542,saldanha,-33.0117,17.9442,14.03,82,1,1.69,ZA,1682643430
543,kurumkan,54.3,110.3,4.32,52,18,1.2,RU,1682644008
544,touros,-5.1989,-35.4608,25.83,86,100,2.23,BR,1682644009
545,argo,37.6333,22.7333,12.1,75,8,1.71,GR,1682644009
546,majie,25.0333,102.6361,20.62,41,0,5.79,CN,1682644009
547,citrus springs,28.9975,-82.4707,25.51,83,100,7.2,US,1682644009
548,carbonear,47.7332,-53.2148,1.19,88,94,4.86,CA,1682644010
549,urengoy,65.9667,78.3667,-4.93,90,100,7.37,RU,1682644010
550,rosario do sul,-30.2583,-54.9142,17.22,68,58,0.7,BR,1682643775
551,lucapa,-8.4192,20.7447,16.54,80,36,1.83,AO,1682644010
552,gua musang,4.8823,101.9644,25.45,91,100,0.22,MY,1682644011
553,beledweyne,4.7358,45.2036,27.54,69,100,3.41,SO,1682644011
554,tual,-5.6667,132.75,28.14,78,96,7.08,ID,1682644011
555,panjab,34.388,67.0233,5.89,35,0,0.73,AF,1682644011
556,les anglais,18.3054,-74.2197,25.1,82,79,0.75,HT,1682644012
557,severo-yeniseyskiy,60.3725,93.0408,-1.65,93,100,1.77,RU,1682644012
558,puerto aysen,-45.4,-72.7,8.23,99,100,0.39,CL,1682643491
559,general pico,-35.6566,-63.7568,19.51,52,5,3.79,AR,1682644012
560,saint croix,17.7397,-64.7388,25.25,87,20,1.54,VI,1682644013
561,dhidhdhoo,6.8833,73.1,28.54,74,100,1.28,MV,1682644013
562,yinchuan,38.4681,106.2731,7.47,18,0,12.77,CN,1682644013
