City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
489,bizerte,37.2744,9.8739,293.15,56,20,1.54,TN,1682533779
490,caconda,-13.7333,15.0667,292.61,55,69,1.65,AO,1682533779
491,boonville,38.9736,-92.7432,291.89,40,0,4.12,US,1682533780
492,damghan,36.1683,54.348,291.89,51,99,1.13,IR,1682533780
493,ciudad bolivar,8.1222,-63.5497,302.35,60,96,1.22,VE,1682533780
494,lincheng,19.9078,109.6858,294.95,89,72,5.05,CN,1682533781
495,cidreira,-30.1811,-50.2056,294.57,81,97,3.09,BR,1682533781
496,fontaine-les-dijon,47.3424,5.0201,288.55,67,0,1.03,FR,1682533781
497,fukuecho,32.6881,128.8419,286.7,64,0,4.32,JP,1682533781
498,mulanje,-16.0316,35.5,290.68,92,25,3.09,MW,1682533781
499,san ignacio de velasco,-16.3667,-60.95,302.98,59,12,2.16,BO,1682533782
500,ende,-8.8432,121.6623,299.27,91,97,2.51,ID,1682533782
501,wundanyi,-3.4019,38.364,291.05,89,77,2.25,KE,1682533782
502,montelimar,44.5584,4.7509,292.96,59,98,2.62,FR,1682533783
503,mutuali,-14.8706,37.0044,291.26,86,17,1.95,MZ,1682533783
504,beira,-19.8436,34.8389,299.2,73,20,3.6,MZ,1682533783
505,siwa oasis,29.2041,25.5195,301.11,18,0,3.6,EG,1682533783
506,port moresby,-9.4431,147.1797,297.81,90,100,3.94,PG,1682533784
507,bodo,67.28,14.405,278.17,61,100,5.14,NO,1682533784
508,pulandian,39.3953,121.9669,282.04,49,36,3.67,CN,1682533784
509,chibougamau,49.9168,-74.3659,276.94,81,100,3.6,CA,1682533784
510,broome,42.2506,-75.833,283.71,86,100,4.63,US,1682533784
511,atamyrat,37.8357,65.2106,298.13,14,6,3.98,TM,1682533785
512,yelwa,8.8333,9.6333,301.42,63,88,4.57,NG,1682533785
513,kendari,-3.945,122.4989,297.47,93,97,1.11,ID,1682533785
514,bunia,1.5667,30.25,291.6,83,43,1.31,CD,1682533513
515,gastouni,37.85,21.25,291.07,72,20,4.63,GR,1682533785
516,centenario do sul,-22.8211,-51.5953,294.46,90,100,2.17,BR,1682533786
517,saint-girons,42.9167,1.1667,289.95,96,99,0.69,FR,1682533786
518,okakarara,-20.5833,17.4333,298.93,27,80,0.84,NA,1682533787
519,snina,48.9886,22.151,279.46,66,63,2.24,SK,1682533787
520,east wenatchee bench,47.4257,-120.2812,290.78,45,0,2.24,US,1682533788
521,tolanaro,-25.0319,46.9987,293.19,83,20,2.06,MG,1682533788
522,eenhana,-17.4667,16.3333,299.61,27,71,0.77,NA,1682533788
523,mogocha,53.7333,119.7667,269.8,81,51,1.49,RU,1682533789
524,cadale,2.7603,46.3222,302.74,73,99,5.9,SO,1682533789
525,ocean pines,38.3954,-75.1557,291.51,57,14,4.98,US,1682533694
526,padang,-0.9492,100.3543,298.18,89,100,1.67,ID,1682533789
527,port augusta,-32.5,137.7667,293.14,66,84,2.33,AU,1682533790
528,wotje,9.4543,170.2367,300.44,80,97,8.75,MH,1682533790
529,yemva,62.59,50.8594,276.65,97,100,3.51,RU,1682533790
530,houghton,47.1219,-88.569,281.86,54,0,3.58,US,1682533790
531,robore,-18.3333,-59.75,300.2,83,75,0.0,BO,1682533791
532,namsos,64.4662,11.4957,276.1,81,100,1.03,NO,1682533791
533,malanje,-9.5402,16.341,292.21,90,92,1.31,AO,1682533791
534,nawalgarh,27.85,75.2667,301.2,15,78,2.73,IN,1682533791
535,vuktyl,63.8567,57.3094,273.75,97,100,2.93,RU,1682533791
536,westport,41.1415,-73.3579,288.83,60,100,3.09,US,1682533673
537,mohr,54.3528,9.7167,280.43,72,65,0.89,DE,1682533792
538,mokhsogollokh,61.4681,128.9203,263.54,100,84,1.37,RU,1682533792
539,taroudant,30.4703,-8.877,308.88,11,5,6.29,MA,1682533792
540,lillehammer,61.1146,10.4674,274.87,94,100,1.21,NO,1682533792
541,samfya,-11.3649,29.5565,292.7,67,58,4.14,ZM,1682533792
542,kingscliff,-28.2667,153.5667,291.33,94,75,2.06,AU,1682533793
543,kerikeri,-35.2268,173.9474,286.9,90,40,1.36,NZ,1682533793
544,el trebol,-32.2008,-61.7014,301.49,39,4,2.41,AR,1682533793
545,polonnaruwa,7.9333,81.0,298.46,91,70,0.46,LK,1682533793
546,naxos,37.1056,25.3764,292.21,82,27,1.79,GR,1682533793
547,clinton,42.587,-82.9199,286.05,64,40,2.06,US,1682533794
548,lexington park,38.2668,-76.4538,292.56,51,40,7.2,US,1682533763
549,rawson,-43.3002,-65.1023,290.91,51,13,1.45,AR,1682533563
550,chernyshevskiy,63.0128,112.4714,258.26,99,82,0.84,RU,1682533794
551,novo aripuana,-5.1206,-60.3797,305.71,51,93,1.25,BR,1682533794
552,charters towers,-20.1,146.2667,290.91,86,20,3.27,AU,1682533794
553,weihai,37.5017,122.1136,282.69,57,0,7.44,CN,1682533795
554,miguel ahumada,30.6167,-106.5167,297.15,17,39,6.72,MX,1682533795
555,parras de la fuente,25.4167,-102.1833,298.38,9,100,3.33,MX,1682533795
556,anna regina,7.2644,-58.5077,296.8,94,100,3.25,GY,1682533795
557,tarija,-21.5355,-64.7296,300.1,24,0,0.0,BO,1682533795
558,'ali sabieh,11.1558,42.7125,299.22,68,26,5.19,DJ,1682533796
559,murghob,38.1702,73.9667,268.72,56,13,2.59,TJ,1682533796
560,gradacac,44.8808,18.4269,284.03,74,59,2.15,BA,1682533796
561,jamaame,0.0697,42.745,300.26,78,79,3.5,SO,1682533796
562,jiazi,22.8779,116.067,293.35,81,98,7.83,CN,1682533797
563,cangucu,-31.395,-52.6756,294.71,65,56,3.38,BR,1682533797
564,mutoko,-17.397,32.2268,289.78,63,15,2.82,ZW,1682533797
565,el jadid,33.2549,-8.506,295.35,67,17,3.09,MA,1682533797
566,camacupa,-12.0167,17.4833,291.88,63,57,0.7,AO,1682533797
567,kailua-kona,19.6406,-155.9956,298.13,89,75,2.57,US,1682533667
568,lido di jesolo,45.5069,12.6469,289.39,69,17,4.11,IT,1682533711
569,armacao de buzios,-22.7469,-41.8817,306.18,80,18,9.25,BR,1682533798
570,milicz,51.5277,17.2714,280.67,71,83,3.14,PL,1682533798
571,saint-denis,48.9167,2.3333,286.01,71,100,3.09,FR,1682533798
572,aasiaat,68.7098,-52.8699,272.43,96,99,3.42,GL,1682533799
573,juneau,58.3019,-134.4197,277.27,100,100,4.12,US,1682533774
574,vytegra,61.0064,36.4481,283.36,81,100,2.02,RU,1682533799
575,red hill,33.9996,-79.2581,298.1,69,70,4.31,US,1682533799
576,simanggang,1.2472,111.4528,297.14,100,100,0.0,MY,1682533799
577,nova xavantina,-14.6667,-52.35,304.52,51,8,0.4,BR,1682533800
578,sterling,39.0062,-77.4286,293.79,44,75,2.68,US,1682533800
579,peace river,56.2501,-117.286,282.32,46,100,2.57,CA,1682533511
